date,Country/Region,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-01-24,Heilongjiang,4,1,0,47.861999999999924,127.76150000000041,3
2020-01-24,Liaoning,4,0,0,41.295599999999965,122.6085000000004,4
2020-01-24,Guizhou,3,0,0,26.815399999999975,106.87479999999971,3
2020-01-24,Jilin,3,0,0,43.666100000000014,126.19230000000071,3
2020-01-24,Ningxia,2,0,0,37.26920000000027,106.16550000000039,2
2020-01-24,Hong Kong,2,0,0,22.299999999999986,114.19999999999932,2
2020-01-24,Macau,2,0,0,22.16669999999991,113.55000000000067,2
2020-01-24,Hebei,2,1,0,38.12337828054259,115.04940882352885,1
2020-01-24,Gansu,2,0,0,36.0412190045249,103.83377420814438,2
2020-01-24,Xinjiang,2,0,0,41.112900000000074,85.24010000000013,2
2020-01-24,Shanxi,1,0,0,37.577699999999865,112.2922000000011,1
2020-01-24,Inner Mongolia,1,0,0,44.0935000000002,113.9447999999994,1
2020-01-24,Qinghai,0,0,0,35.74519999999977,95.99559999999988,0
2020-01-25,Hubei,761,40,32,30.97559999999986,112.27070000000047,689
2020-01-25,Guangdong,78,0,2,23.341700000000138,113.42440000000113,76
2020-01-25,Zhejiang,62,0,1,29.183199999999925,120.09339999999965,61
2020-01-25,Chongqing,57,0,0,30.057199999999813,107.87400000000093,57
2020-01-25,Hunan,43,0,0,27.610399999999725,111.7088000000003,43
2020-01-25,Beijing,41,0,2,40.18239999999991,116.4141999999994,39
2020-01-25,Anhui,39,0,0,31.82569999999984,117.2263999999996,39
2020-01-25,Shanghai,33,0,1,31.201999999999824,121.44909999999969,32
2020-01-25,Henan,32,0,0,33.9549763636361,113.63745818181904,32
2020-01-25,Sichuan,28,0,0,30.617099999999905,102.71029999999935,28
2020-01-25,Shandong,27,0,0,36.34269999999968,118.14979999999937,27
2020-01-25,Guangxi,23,0,0,23.829800000000056,108.78809999999984,23
2020-01-25,Hainan,19,0,0,19.195899999999913,109.74530000000036,19
2020-01-25,Jiangxi,18,0,0,27.61399999999973,115.72209999999949,18
2020-01-25,Fujian,18,0,0,26.07890000000027,117.98739999999988,18
2020-01-25,Jiangsu,18,0,1,32.97110000000024,119.45500000000118,17
2020-01-25,Liaoning,17,0,0,41.295599999999965,122.6085000000004,17
2020-01-25,Shaanxi,15,0,0,35.191699999999784,108.87010000000008,15
2020-01-25,Yunnan,11,0,0,24.974000000000125,101.48700000000048,11
2020-01-25,Tianjin,10,0,0,39.305399999999786,117.32299999999897,10
2020-01-25,Heilongjiang,9,1,0,47.861999999999924,127.76150000000041,8
2020-01-25,Hebei,8,1,0,38.12337828054259,115.04940882352885,7
2020-01-25,Inner Mongolia,7,0,0,44.0935000000002,113.9447999999994,7
2020-01-25,Shanxi,6,0,0,37.577699999999865,112.2922000000011,6
2020-01-25,Hong Kong,5,0,0,22.299999999999986,114.19999999999932,5
2020-01-25,Guizhou,4,0,0,26.815399999999975,106.87479999999971,4
2020-01-25,Jilin,4,0,0,43.666100000000014,126.19230000000071,4
2020-01-25,Gansu,4,0,0,36.0412190045249,103.83377420814438,4
2020-01-25,Ningxia,3,0,0,37.26920000000027,106.16550000000039,3
2020-01-25,Xinjiang,3,0,0,41.112900000000074,85.24010000000013,3
2020-01-25,Macau,2,0,0,22.16669999999991,113.55000000000067,2
2020-01-25,Qinghai,1,0,0,35.74519999999977,95.99559999999988,1
2020-01-26,Hubei,1058,52,42,30.97559999999986,112.27070000000047,964
2020-01-26,Guangdong,111,0,2,23.341700000000138,113.42440000000113,109
2020-01-26,Zhejiang,104,0,1,29.183199999999925,120.09339999999965,103
2020-01-26,Henan,83,1,0,33.9549763636361,113.63745818181904,82
2020-01-26,Chongqing,75,0,0,30.057199999999813,107.87400000000093,75
2020-01-26,Hunan,69,0,0,27.610399999999725,111.7088000000003,69
2020-01-26,Beijing,68,0,2,40.18239999999991,116.4141999999994,66
2020-01-26,Anhui,60,0,0,31.82569999999984,117.2263999999996,60
2020-01-26,Shandong,46,0,0,36.34269999999968,118.14979999999937,46
2020-01-26,Sichuan,44,0,0,30.617099999999905,102.71029999999935,44
2020-01-26,Shanghai,40,1,1,31.201999999999824,121.44909999999969,38
2020-01-26,Guangxi,36,0,0,23.829800000000056,108.78809999999984,36
2020-01-26,Jiangxi,36,0,0,27.61399999999973,115.72209999999949,36
2020-01-26,Fujian,35,0,0,26.07890000000027,117.98739999999988,35
2020-01-26,Jiangsu,33,0,1,32.97110000000024,119.45500000000118,32
2020-01-26,Hainan,22,0,0,19.195899999999913,109.74530000000036,22
2020-01-26,Shaanxi,22,0,0,35.191699999999784,108.87010000000008,22
2020-01-26,Liaoning,21,0,0,41.295599999999965,122.6085000000004,21
2020-01-26,Yunnan,16,0,0,24.974000000000125,101.48700000000048,16
2020-01-26,Heilongjiang,15,1,0,47.861999999999924,127.76150000000041,14
2020-01-26,Tianjin,14,0,0,39.305399999999786,117.32299999999897,14
2020-01-26,Hebei,13,1,0,38.12337828054259,115.04940882352885,12
2020-01-26,Shanxi,9,0,0,37.577699999999865,112.2922000000011,9
2020-01-26,Hong Kong,8,0,0,22.299999999999986,114.19999999999932,8
2020-01-26,Inner Mongolia,7,0,0,44.0935000000002,113.9447999999994,7
2020-01-26,Gansu,7,0,0,36.0412190045249,103.83377420814438,7
2020-01-26,Guizhou,5,0,0,26.815399999999975,106.87479999999971,5
2020-01-26,Macau,5,0,0,22.16669999999991,113.55000000000067,5
2020-01-26,Ningxia,4,0,0,37.26920000000027,106.16550000000039,4
2020-01-26,Jilin,4,0,0,43.666100000000014,126.19230000000071,4
2020-01-26,Xinjiang,4,0,0,41.112900000000074,85.24010000000013,4
2020-01-26,Qinghai,1,0,0,35.74519999999977,95.99559999999988,1
2020-01-27,Hubei,1423,76,45,30.97559999999986,112.27070000000047,1302
2020-01-27,Guangdong,151,0,4,23.341700000000138,113.42440000000113,147
2020-01-27,Zhejiang,128,0,1,29.183199999999925,120.09339999999965,127
2020-01-27,Henan,128,1,0,33.9549763636361,113.63745818181904,127
2020-01-27,Chongqing,110,0,0,30.057199999999813,107.87400000000093,110
2020-01-27,Hunan,100,0,0,27.610399999999725,111.7088000000003,100
2020-01-27,Beijing,80,1,2,40.18239999999991,116.4141999999994,77
2020-01-27,Shandong,75,0,0,36.34269999999968,118.14979999999937,75
2020-01-27,Jiangxi,72,0,2,27.61399999999973,115.72209999999949,70
2020-01-27,Anhui,70,0,0,31.82569999999984,117.2263999999996,70
2020-01-27,Sichuan,69,0,0,30.617099999999905,102.71029999999935,69
2020-01-27,Fujian,59,0,0,26.07890000000027,117.98739999999988,59
2020-01-27,Shanghai,53,1,3,31.201999999999824,121.44909999999969,49
2020-01-27,Jiangsu,47,0,1,32.97110000000024,119.45500000000118,46
2020-01-27,Guangxi,46,0,0,23.829800000000056,108.78809999999984,46
2020-01-27,Shaanxi,35,0,0,35.191699999999784,108.87010000000008,35
2020-01-27,Hainan,33,1,0,19.195899999999913,109.74530000000036,32
2020-01-27,Liaoning,27,0,0,41.295599999999965,122.6085000000004,27
2020-01-27,Yunnan,26,0,0,24.974000000000125,101.48700000000048,26
2020-01-27,Tianjin,23,0,0,39.305399999999786,117.32299999999897,23
2020-01-27,Heilongjiang,21,1,0,47.861999999999924,127.76150000000041,20
2020-01-27,Hebei,18,1,0,38.12337828054259,115.04940882352885,17
2020-01-27,Gansu,14,0,0,36.0412190045249,103.83377420814438,14
2020-01-27,Shanxi,13,0,0,37.577699999999865,112.2922000000011,13
2020-01-27,Inner Mongolia,11,0,0,44.0935000000002,113.9447999999994,11
2020-01-27,Hong Kong,8,0,0,22.299999999999986,114.19999999999932,8
2020-01-27,Guizhou,7,0,0,26.815399999999975,106.87479999999971,7
2020-01-27,Ningxia,7,0,0,37.26920000000027,106.16550000000039,7
2020-01-27,Jilin,6,0,0,43.666100000000014,126.19230000000071,6
2020-01-27,Macau,6,0,0,22.16669999999991,113.55000000000067,6
2020-01-27,Qinghai,6,0,0,35.74519999999977,95.99559999999988,6
2020-01-27,Xinjiang,5,0,0,41.112900000000074,85.24010000000013,5
2020-01-28,Hubei,3554,125,80,30.97559999999986,112.27070000000047,3349
2020-01-28,Guangdong,207,0,4,23.341700000000138,113.42440000000113,203
2020-01-28,Zhejiang,173,0,3,29.183199999999925,120.09339999999965,170
2020-01-28,Henan,168,1,0,33.9549763636361,113.63745818181904,167
2020-01-28,Hunan,143,0,0,27.610399999999725,111.7088000000003,143
2020-01-28,Chongqing,132,0,0,30.057199999999813,107.87400000000093,132
2020-01-28,Jiangxi,109,0,3,27.61399999999973,115.72209999999949,106
2020-01-28,Anhui,106,0,0,31.82569999999984,117.2263999999996,106
2020-01-28,Shandong,95,0,0,36.34269999999968,118.14979999999937,95
2020-01-28,Beijing,91,1,4,40.18239999999991,116.4141999999994,86
2020-01-28,Sichuan,90,0,0,30.617099999999905,102.71029999999935,90
2020-01-28,Fujian,80,0,0,26.07890000000027,117.98739999999988,80
2020-01-28,Jiangsu,70,0,1,32.97110000000024,119.45500000000118,69
2020-01-28,Shanghai,66,1,4,31.201999999999824,121.44909999999969,61
2020-01-28,Guangxi,51,0,2,23.829800000000056,108.78809999999984,49
2020-01-28,Shaanxi,46,0,0,35.191699999999784,108.87010000000008,46
2020-01-28,Yunnan,44,0,0,24.974000000000125,101.48700000000048,44
2020-01-28,Hainan,40,1,0,19.195899999999913,109.74530000000036,39
2020-01-28,Liaoning,34,0,0,41.295599999999965,122.6085000000004,34
2020-01-28,Hebei,33,1,0,38.12337828054259,115.04940882352885,32
2020-01-28,Heilongjiang,33,1,0,47.861999999999924,127.76150000000041,32
2020-01-28,Shanxi,27,0,0,37.577699999999865,112.2922000000011,27
2020-01-28,Tianjin,24,0,0,39.305399999999786,117.32299999999897,24
2020-01-28,Gansu,19,0,0,36.0412190045249,103.83377420814438,19
2020-01-28,Inner Mongolia,15,0,0,44.0935000000002,113.9447999999994,15
2020-01-28,Ningxia,11,0,0,37.26920000000027,106.16550000000039,11
2020-01-28,Xinjiang,10,0,0,41.112900000000074,85.24010000000013,10
2020-01-28,Guizhou,9,0,0,26.815399999999975,106.87479999999971,9
2020-01-28,Jilin,8,0,0,43.666100000000014,126.19230000000071,8
2020-01-28,Hong Kong,8,0,0,22.299999999999986,114.19999999999932,8
2020-01-28,Macau,7,0,0,22.16669999999991,113.55000000000067,7
2020-01-28,Qinghai,6,0,0,35.74519999999977,95.99559999999988,6
2020-01-29,Hubei,3554,125,88,30.97559999999986,112.27070000000047,3341
2020-01-29,Zhejiang,296,0,3,29.183199999999925,120.09339999999965,293
2020-01-29,Guangdong,277,0,5,23.341700000000138,113.42440000000113,272
2020-01-29,Hunan,221,0,0,27.610399999999725,111.7088000000003,221
2020-01-29,Henan,206,2,1,33.9549763636361,113.63745818181904,203
2020-01-29,Anhui,152,0,2,31.82569999999984,117.2263999999996,150
2020-01-29,Chongqing,147,0,1,30.057199999999813,107.87400000000093,146
2020-01-29,Shandong,130,0,1,36.34269999999968,118.14979999999937,129
2020-01-29,Beijing,111,1,4,40.18239999999991,116.4141999999994,106
2020-01-29,Jiangxi,109,0,3,27.61399999999973,115.72209999999949,106
2020-01-29,Sichuan,108,1,1,30.617099999999905,102.71029999999935,106
2020-01-29,Jiangsu,99,0,1,32.97110000000024,119.45500000000118,98
2020-01-29,Shanghai,96,1,5,31.201999999999824,121.44909999999969,90
2020-01-29,Fujian,84,0,0,26.07890000000027,117.98739999999988,84
2020-01-29,Guangxi,58,0,2,23.829800000000056,108.78809999999984,56
2020-01-29,Shaanxi,56,0,0,35.191699999999784,108.87010000000008,56
2020-01-29,Yunnan,55,0,0,24.974000000000125,101.48700000000048,55
2020-01-29,Hebei,48,1,0,38.12337828054259,115.04940882352885,47
2020-01-29,Hainan,43,1,0,19.195899999999913,109.74530000000036,42
2020-01-29,Liaoning,39,0,1,41.295599999999965,122.6085000000004,38
2020-01-29,Heilongjiang,38,1,0,47.861999999999924,127.76150000000041,37
2020-01-29,Tianjin,27,0,0,39.305399999999786,117.32299999999897,27
2020-01-29,Shanxi,27,0,1,37.577699999999865,112.2922000000011,26
2020-01-29,Gansu,24,0,0,36.0412190045249,103.83377420814438,24
2020-01-29,Inner Mongolia,16,0,0,44.0935000000002,113.9447999999994,16
2020-01-29,Xinjiang,13,0,0,41.112900000000074,85.24010000000013,13
2020-01-29,Ningxia,12,0,0,37.26920000000027,106.16550000000039,12
2020-01-29,Hong Kong,10,0,0,22.299999999999986,114.19999999999932,10
2020-01-29,Guizhou,9,0,1,26.815399999999975,106.87479999999971,8
2020-01-29,Jilin,9,0,0,43.666100000000014,126.19230000000071,9
2020-01-29,Macau,7,0,0,22.16669999999991,113.55000000000067,7
2020-01-29,Qinghai,6,0,0,35.74519999999977,95.99559999999988,6
2020-01-30,Hubei,4903,162,90,30.97559999999986,112.27070000000047,4651
2020-01-30,Zhejiang,428,0,4,29.183199999999925,120.09339999999965,424
2020-01-30,Guangdong,354,0,10,23.341700000000138,113.42440000000113,344
2020-01-30,Henan,278,2,2,33.9549763636361,113.63745818181904,274
2020-01-30,Hunan,277,0,2,27.610399999999725,111.7088000000003,275
2020-01-30,Anhui,200,0,2,31.82569999999984,117.2263999999996,198
2020-01-30,Chongqing,182,0,1,30.057199999999813,107.87400000000093,181
2020-01-30,Jiangxi,162,0,5,27.61399999999973,115.72209999999949,157
2020-01-30,Shandong,158,0,1,36.34269999999968,118.14979999999937,157
2020-01-30,Sichuan,142,1,1,30.617099999999905,102.71029999999935,140
2020-01-30,Jiangsu,129,0,1,32.97110000000024,119.45500000000118,128
2020-01-30,Beijing,114,1,4,40.18239999999991,116.4141999999994,109
2020-01-30,Shanghai,112,1,5,31.201999999999824,121.44909999999969,106
2020-01-30,Fujian,101,0,0,26.07890000000027,117.98739999999988,101
2020-01-30,Guangxi,78,0,2,23.829800000000056,108.78809999999984,76
2020-01-30,Yunnan,70,0,0,24.974000000000125,101.48700000000048,70
2020-01-30,Hebei,65,1,0,38.12337828054259,115.04940882352885,64
2020-01-30,Shaanxi,63,0,0,35.191699999999784,108.87010000000008,63
2020-01-30,Hainan,46,1,1,19.195899999999913,109.74530000000036,44
2020-01-30,Heilongjiang,44,2,0,47.861999999999924,127.76150000000041,42
2020-01-30,Liaoning,41,0,1,41.295599999999965,122.6085000000004,40
2020-01-30,Shanxi,35,0,1,37.577699999999865,112.2922000000011,34
2020-01-30,Tianjin,31,0,0,39.305399999999786,117.32299999999897,31
2020-01-30,Gansu,26,0,0,36.0412190045249,103.83377420814438,26
2020-01-30,Inner Mongolia,19,0,0,44.0935000000002,113.9447999999994,19
2020-01-30,Ningxia,17,0,0,37.26920000000027,106.16550000000039,17
2020-01-30,Jilin,14,0,1,43.666100000000014,126.19230000000071,13
2020-01-30,Xinjiang,14,0,0,41.112900000000074,85.24010000000013,14
2020-01-30,Guizhou,12,0,1,26.815399999999975,106.87479999999971,11
2020-01-30,Hong Kong,10,0,0,22.299999999999986,114.19999999999932,10
2020-01-30,Qinghai,8,0,0,35.74519999999977,95.99559999999988,8
2020-01-30,Macau,7,0,0,22.16669999999991,113.55000000000067,7
2020-01-30,Tibet,1,0,0,31.692699999999732,88.09240000000064,1
2020-01-31,Hubei,5806,204,141,30.97559999999986,112.27070000000047,5461
2020-01-31,Zhejiang,538,0,14,29.183199999999925,120.09339999999965,524
2020-01-31,Guangdong,436,0,11,23.341700000000138,113.42440000000113,425
2020-01-31,Henan,352,2,3,33.9549763636361,113.63745818181904,347
2020-01-31,Hunan,332,0,2,27.610399999999725,111.7088000000003,330
2020-01-31,Jiangxi,240,0,7,27.61399999999973,115.72209999999949,233
2020-01-31,Anhui,237,0,3,31.82569999999984,117.2263999999996,234
2020-01-31,Chongqing,211,0,1,30.057199999999813,107.87400000000093,210
2020-01-31,Shandong,184,0,2,36.34269999999968,118.14979999999937,182
2020-01-31,Sichuan,177,1,1,30.617099999999905,102.71029999999935,175
2020-01-31,Jiangsu,168,0,5,32.97110000000024,119.45500000000118,163
2020-01-31,Beijing,139,1,5,40.18239999999991,116.4141999999994,133
2020-01-31,Shanghai,135,1,9,31.201999999999824,121.44909999999969,125
2020-01-31,Fujian,120,0,0,26.07890000000027,117.98739999999988,120
2020-01-31,Guangxi,87,0,2,23.829800000000056,108.78809999999984,85
2020-01-31,Shaanxi,87,0,0,35.191699999999784,108.87010000000008,87
2020-01-31,Yunnan,83,0,1,24.974000000000125,101.48700000000048,82
2020-01-31,Hebei,82,1,0,38.12337828054259,115.04940882352885,81
2020-01-31,Heilongjiang,59,2,0,47.861999999999924,127.76150000000041,57
2020-01-31,Hainan,52,1,1,19.195899999999913,109.74530000000036,50
2020-01-31,Liaoning,48,0,1,41.295599999999965,122.6085000000004,47
2020-01-31,Shanxi,39,0,1,37.577699999999865,112.2922000000011,38
2020-01-31,Tianjin,32,0,0,39.305399999999786,117.32299999999897,32
2020-01-31,Guizhou,29,0,2,26.815399999999975,106.87479999999971,27
2020-01-31,Gansu,29,0,0,36.0412190045249,103.83377420814438,29
2020-01-31,Ningxia,21,0,0,37.26920000000027,106.16550000000039,21
2020-01-31,Inner Mongolia,20,0,1,44.0935000000002,113.9447999999994,19
2020-01-31,Xinjiang,17,0,0,41.112900000000074,85.24010000000013,17
2020-01-31,Jilin,14,0,1,43.666100000000014,126.19230000000071,13
2020-01-31,Hong Kong,12,0,0,22.299999999999986,114.19999999999932,12
2020-01-31,Qinghai,8,0,0,35.74519999999977,95.99559999999988,8
2020-01-31,Macau,7,0,0,22.16669999999991,113.55000000000067,7
2020-01-31,Tibet,1,0,0,31.692699999999732,88.09240000000064,1
2020-02-01,Hubei,7153,249,168,30.97559999999986,112.27070000000047,6736
2020-02-01,Zhejiang,599,0,21,29.183199999999925,120.09339999999965,578
2020-02-01,Guangdong,535,0,14,23.341700000000138,113.42440000000113,521
2020-02-01,Henan,422,2,3,33.9549763636361,113.63745818181904,417
2020-02-01,Hunan,389,0,8,27.610399999999725,111.7088000000003,381
2020-02-01,Anhui,297,0,5,31.82569999999984,117.2263999999996,292
2020-02-01,Jiangxi,286,0,9,27.61399999999973,115.72209999999949,277
2020-02-01,Chongqing,247,1,3,30.057199999999813,107.87400000000093,243
2020-02-01,Sichuan,207,1,3,30.617099999999905,102.71029999999935,203
2020-02-01,Shandong,206,0,3,36.34269999999968,118.14979999999937,203
2020-02-01,Jiangsu,202,0,6,32.97110000000024,119.45500000000118,196
2020-02-01,Shanghai,169,1,10,31.201999999999824,121.44909999999969,158
2020-02-01,Beijing,168,1,9,40.18239999999991,116.4141999999994,158
2020-02-01,Fujian,144,0,0,26.07890000000027,117.98739999999988,144
2020-02-01,Shaanxi,101,0,0,35.191699999999784,108.87010000000008,101
2020-02-01,Guangxi,100,0,2,23.829800000000056,108.78809999999984,98
2020-02-01,Hebei,96,1,0,38.12337828054259,115.04940882352885,95
2020-02-01,Yunnan,93,0,2,24.974000000000125,101.48700000000048,91
2020-02-01,Heilongjiang,80,2,2,47.861999999999924,127.76150000000041,76
2020-02-01,Liaoning,64,0,1,41.295599999999965,122.6085000000004,63
2020-02-01,Hainan,62,1,1,19.195899999999913,109.74530000000036,60
2020-02-01,Shanxi,47,0,1,37.577699999999865,112.2922000000011,46
2020-02-01,Tianjin,41,0,0,39.305399999999786,117.32299999999897,41
2020-02-01,Gansu,40,0,0,36.0412190045249,103.83377420814438,40
2020-02-01,Guizhou,29,0,2,26.815399999999975,106.87479999999971,27
2020-02-01,Ningxia,26,0,0,37.26920000000027,106.16550000000039,26
2020-02-01,Inner Mongolia,23,0,1,44.0935000000002,113.9447999999994,22
2020-02-01,Xinjiang,18,0,0,41.112900000000074,85.24010000000013,18
2020-02-01,Jilin,17,0,1,43.666100000000014,126.19230000000071,16
2020-02-01,Hong Kong,13,0,0,22.299999999999986,114.19999999999932,13
2020-02-01,Qinghai,9,0,0,35.74519999999977,95.99559999999988,9
2020-02-01,Macau,7,0,0,22.16669999999991,113.55000000000067,7
2020-02-01,Tibet,1,0,0,31.692699999999732,88.09240000000064,1
2020-02-02,Hubei,11177,350,295,30.97559999999986,112.27070000000047,10532
2020-02-02,Zhejiang,661,0,32,29.183199999999925,120.09339999999965,629
2020-02-02,Guangdong,632,0,15,23.341700000000138,113.42440000000113,617
2020-02-02,Henan,493,2,10,33.9549763636361,113.63745818181904,481
2020-02-02,Hunan,463,0,16,27.610399999999725,111.7088000000003,447
2020-02-02,Anhui,340,0,7,31.82569999999984,117.2263999999996,333
2020-02-02,Jiangxi,333,0,12,27.61399999999973,115.72209999999949,321
2020-02-02,Chongqing,300,2,7,30.057199999999813,107.87400000000093,291
2020-02-02,Jiangsu,236,0,7,32.97110000000024,119.45500000000118,229
2020-02-02,Sichuan,231,1,11,30.617099999999905,102.71029999999935,219
2020-02-02,Shandong,230,0,6,36.34269999999968,118.14979999999937,224
2020-02-02,Beijing,191,1,9,40.18239999999991,116.4141999999994,181
2020-02-02,Shanghai,182,1,10,31.201999999999824,121.44909999999969,171
2020-02-02,Fujian,159,0,0,26.07890000000027,117.98739999999988,159
2020-02-02,Shaanxi,116,0,0,35.191699999999784,108.87010000000008,116
2020-02-02,Guangxi,111,0,2,23.829800000000056,108.78809999999984,109
2020-02-02,Yunnan,105,0,3,24.974000000000125,101.48700000000048,102
2020-02-02,Hebei,104,1,3,38.12337828054259,115.04940882352885,100
2020-02-02,Heilongjiang,95,2,2,47.861999999999924,127.76150000000041,91
