date,Country/Region,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-06-30,Quebec,55458,5633,24798,52.9399,-73.5491,25027
2020-06-30,Saskatchewan,785,13,684,52.9399,-106.4509,88
2020-06-30,Yukon,11,0,11,64.2823,-135.0,0
2020-07-01,Alberta,8108,154,7407,53.9333,-116.5765,547
2020-07-01,Manitoba,325,7,300,53.7609,-98.8139,18
2020-07-01,New Brunswick,165,2,160,46.5653,-66.4619,3
2020-07-01,Nova Scotia,1063,63,998,44.682,-63.7443,2
2020-07-01,Ontario,37085,2734,31995,51.2538,-85.3232,2356
2020-07-01,Quebec,55524,5639,24949,52.9399,-73.5491,24936
2020-07-01,Saskatchewan,785,13,684,52.9399,-106.4509,88
2020-07-01,Yukon,11,0,11,64.2823,-135.0,0
2020-07-02,Alberta,8202,155,7505,53.9333,-116.5765,542
2020-07-02,Manitoba,325,7,302,53.7609,-98.8139,16
2020-07-02,New Brunswick,165,2,160,46.5653,-66.4619,3
2020-07-02,Nova Scotia,1064,63,998,44.681999999999995,-63.7443,3
2020-07-02,Ontario,37242,2737,32255,51.2538,-85.3232,2250
2020-07-02,Quebec,55593,5647,25034,52.9399,-73.5491,24912
2020-07-02,Saskatchewan,795,14,701,52.9399,-106.4509,80
2020-07-02,Yukon,11,0,11,64.2823,-135.0,0
2020-07-03,Alberta,8259,155,7532,53.9333,-116.5765,572
2020-07-03,Manitoba,325,7,302,53.7609,-98.8139,16
2020-07-03,New Brunswick,165,2,161,46.5653,-66.4619,2
2020-07-03,Nova Scotia,1064,63,998,44.682,-63.7443,3
2020-07-03,Ontario,37407,2740,32448,51.2538,-85.3232,2219
2020-07-03,Quebec,55682,5651,25158,52.9399,-73.5491,24873
2020-07-03,Saskatchewan,796,14,711,52.9399,-106.4509,71
2020-07-03,Yukon,11,0,11,64.2823,-135.0,0
2020-07-04,Alberta,8259,155,7532,53.9333,-116.5765,572
2020-07-04,Manitoba,325,7,302,53.7609,-98.8139,16
2020-07-04,New Brunswick,165,2,162,46.5653,-66.4619,1
2020-07-04,Nova Scotia,1064,63,998,44.682,-63.7443,3
2020-07-04,Ontario,37525,2744,32600,51.2538,-85.3232,2181
2020-07-04,Quebec,55784,5655,25280,52.9399,-73.5491,24849
2020-07-04,Saskatchewan,796,14,711,52.9399,-106.4509,71
2020-07-04,Yukon,11,0,11,64.2823,-135.0,0
2020-07-05,Alberta,8259,155,7532,53.9333,-116.5765,572
2020-07-05,Manitoba,325,7,302,53.7609,-98.8139,16
2020-07-05,New Brunswick,165,2,162,46.5653,-66.4619,1
2020-07-05,Nova Scotia,1064,63,998,44.682,-63.7443,3
2020-07-05,Ontario,37653,2743,32799,51.2538,-85.3232,2111
2020-07-05,Quebec,55863,5658,25346,52.9399,-73.5491,24859
2020-07-05,Saskatchewan,796,14,711,52.9399,-106.4509,71
2020-07-05,Yukon,11,0,11,64.2823,-135.0,0
2020-07-06,Alberta,8389,155,7627,53.9333,-116.5765,607
2020-07-06,Manitoba,325,7,304,53.7609,-98.8139,14
2020-07-06,New Brunswick,165,2,162,46.5653,-66.4619,1
2020-07-06,Nova Scotia,1065,63,998,44.682,-63.7443,4
2020-07-06,Ontario,37829,2743,32997,51.2538,-85.3232,2089
2020-07-06,Quebec,55937,5665,25378,52.9399,-73.5491,24894
2020-07-06,Saskatchewan,805,14,732,52.9399,-106.4509,59
2020-07-06,Yukon,11,0,11,64.2823,-135.0,0
2020-07-07,Alberta,8436,157,7659,53.9333,-116.5765,620
2020-07-07,Manitoba,325,7,307,53.7609,-98.8139,11
2020-07-07,New Brunswick,165,2,162,46.5653,-66.4619,1
2020-07-07,Nova Scotia,1065,63,998,44.682,-63.7443,4
2020-07-07,Ontario,37917,2744,33138,51.2538,-85.3232,2035
2020-07-07,Quebec,55997,5668,25458,52.9399,-73.5491,24871
2020-07-07,Saskatchewan,806,15,737,52.9399,-106.4509,54
2020-07-07,Yukon,11,0,11,64.2823,-135.0,0
2020-07-08,Alberta,8482,158,7716,53.9333,-116.5765,608
2020-07-08,Manitoba,325,7,312,53.7609,-98.8139,6
2020-07-08,New Brunswick,165,2,162,46.5653,-66.4619,1
2020-07-08,Nova Scotia,1066,63,998,44.682,-63.7443,5
2020-07-08,Ontario,38079,2748,33363,51.2538,-85.3232,1968
2020-07-08,Quebec,56079,5672,25534,52.9399,-73.5491,24873
2020-07-08,Saskatchewan,808,15,746,52.9399,-106.4509,47
2020-07-08,Yukon,11,0,11,64.2823,-135.0,0
2020-07-09,Alberta,8519,161,7774,53.9333,-116.5765,584
2020-07-09,Manitoba,325,7,314,53.7609,-98.8139,4
2020-07-09,New Brunswick,166,2,163,46.5653,-66.4619,1
2020-07-09,Nova Scotia,1066,63,999,44.682,-63.7443,4
2020-07-09,Ontario,38200,2750,33498,51.2538,-85.3232,1952
2020-07-09,Quebec,56216,5677,25616,52.9399,-73.5491,24923
2020-07-09,Saskatchewan,813,15,750,52.9399,-106.4509,48
2020-07-09,Yukon,11,0,11,64.2823,-135.0,0
2020-07-10,Alberta,8596,161,7844,53.9333,-116.5765,591
2020-07-10,Manitoba,325,7,314,53.7609,-98.8139,4
2020-07-10,New Brunswick,166,2,163,46.5653,-66.4619,1
2020-07-10,Nova Scotia,1066,63,1000,44.682,-63.7443,3
2020-07-10,Ontario,38323,2760,33720,51.2538,-85.3232,1843
2020-07-10,Quebec,56316,5680,25675,52.9399,-73.5491,24961
2020-07-10,Saskatchewan,815,15,757,52.9399,-106.4509,43
2020-07-10,Yukon,11,0,11,64.2823,-135.0,0
2020-07-11,Alberta,8596,160,7844,53.9333,-116.5765,592
2020-07-11,Manitoba,325,7,314,53.7609,-98.8139,4
2020-07-11,New Brunswick,166,2,163,46.5653,-66.4619,1
2020-07-11,Nova Scotia,1066,63,1000,44.682,-63.7443,3
2020-07-11,Ontario,38398,2760,33940,51.2538,-85.3232,1698
2020-07-11,Quebec,56407,5684,25773,52.9399,-73.5491,24950
2020-07-11,Saskatchewan,815,15,757,52.9399,-106.4509,43
2020-07-11,Yukon,11,0,11,64.2823,-135.0,0
2020-07-12,Alberta,8596,160,7844,53.9333,-116.5765,592
2020-07-12,Manitoba,325,7,314,53.7609,-98.8139,4
2020-07-12,New Brunswick,166,2,163,46.5653,-66.4619,1
2020-07-12,Nova Scotia,1066,63,1000,44.682,-63.7443,3
2020-07-12,Ontario,38481,2764,34021,51.2538,-85.3232,1696
2020-07-12,Quebec,56521,5685,25862,52.9399,-73.5491,24974
2020-07-12,Saskatchewan,815,15,757,52.9399,-106.4509,43
2020-07-12,Yukon,11,0,11,64.2823,-135.0,0
2020-07-13,Alberta,8826,161,7989,53.9333,-116.5765,676
2020-07-13,Manitoba,325,7,317,53.7609,-98.8139,1
2020-07-13,New Brunswick,166,2,163,46.5653,-66.4619,1
2020-07-13,Nova Scotia,1066,63,1000,44.682,-63.7443,3
2020-07-13,Ontario,38730,2767,34242,51.2538,-85.3232,1721
2020-07-13,Quebec,56621,5687,25911,52.9399,-73.5491,25023
2020-07-13,Saskatchewan,871,15,766,52.9399,-106.4509,90
2020-07-13,Yukon,11,0,11,64.2823,-135.0,0
2020-07-14,Alberta,8912,163,8048,53.9333,-116.5765,701
2020-07-14,Manitoba,330,7,318,53.7609,-98.8139,5
2020-07-14,New Brunswick,167,2,163,46.5653,-66.4619,2
2020-07-14,Nova Scotia,1066,63,1002,44.682,-63.7443,1
2020-07-14,Ontario,38814,2769,34328,51.2538,-85.3232,1717
2020-07-14,Quebec,56730,5688,26025,52.9399,-73.5491,25017
2020-07-14,Saskatchewan,876,15,785,52.9399,-106.4509,76
2020-07-14,Yukon,11,0,11,64.2823,-135.0,0
2020-07-15,Alberta,8994,163,8127,53.9333,-116.5765,704
2020-07-15,Manitoba,330,7,318,53.7609,-98.8139,5
2020-07-15,New Brunswick,168,2,163,46.5653,-66.4619,3
2020-07-15,Nova Scotia,1067,63,1002,44.682,-63.7443,2
2020-07-15,Ontario,38918,2778,34502,51.2538,-85.3232,1638
2020-07-15,Quebec,56859,5693,26097,52.9399,-73.5491,25069
2020-07-15,Saskatchewan,881,15,791,52.9399,-106.4509,75
2020-07-15,Yukon,11,0,11,64.2823,-135.0,0
2020-07-16,Alberta,9114,165,8142,53.9333,-116.5765,807
2020-07-16,Manitoba,331,7,318,53.7609,-98.8139,6
2020-07-16,New Brunswick,168,2,163,46.5653,-66.4619,3
2020-07-16,Nova Scotia,1067,63,1002,44.682,-63.7443,2
2020-07-16,Ontario,39043,2784,34658,51.2538,-85.3232,1601
2020-07-16,Quebec,57001,5697,26253,52.9399,-73.5491,25051
2020-07-16,Saskatchewan,923,15,794,52.9399,-106.4509,114
2020-07-16,Yukon,11,0,11,64.2823,-135.0,0
2020-07-17,Alberta,9219,167,8193,53.9333,-116.5765,859
2020-07-17,Manitoba,336,7,318,53.7609,-98.8139,11
2020-07-17,New Brunswick,168,2,163,46.5653,-66.4619,3
2020-07-17,Nova Scotia,1067,63,1002,44.682,-63.7443,2
2020-07-17,Ontario,39164,2790,34754,51.2538,-85.3232,1620
2020-07-17,Quebec,57142,5699,49939,52.9399,-73.5491,1504
2020-07-17,Saskatchewan,936,15,793,52.9399,-106.4509,128
2020-07-17,Yukon,13,0,11,64.2823,-135.0,2
2020-07-18,Alberta,9219,167,8193,53.9333,-116.5765,859
2020-07-18,Manitoba,337,7,318,53.7609,-98.8139,12
2020-07-18,New Brunswick,168,2,163,46.5653,-66.4619,3
2020-07-18,Nova Scotia,1067,63,1002,44.682,-63.7443,2
2020-07-18,Ontario,39316,2791,34816,51.2538,-85.3232,1709
2020-07-18,Quebec,57300,5701,50027,52.9399,-73.5491,1572
2020-07-18,Saskatchewan,941,15,798,52.9399,-106.4509,128
2020-07-18,Yukon,13,0,11,64.2823,-135.0,2
2020-07-19,Alberta,9219,167,8193,53.9333,-116.5765,859
2020-07-19,Manitoba,343,7,318,53.7609,-98.8139,18
2020-07-19,New Brunswick,169,2,163,46.5653,-66.4619,4
2020-07-19,Nova Scotia,1067,63,1002,44.682,-63.7443,2
2020-07-19,Ontario,39434,2794,34920,51.2538,-85.3232,1720
2020-07-19,Quebec,57466,5702,50050,52.9399,-73.5491,1714
2020-07-19,Saskatchewan,943,15,799,52.9399,-106.4509,129
2020-07-19,Yukon,13,0,11,64.2823,-135.0,2
2020-07-20,Alberta,9587,170,8308,53.9333,-116.5765,1109
2020-07-20,Manitoba,354,7,318,53.7609,-98.8139,29
2020-07-20,New Brunswick,170,2,163,46.5653,-66.4619,5
2020-07-20,Nova Scotia,1067,63,1003,44.682,-63.7443,1
2020-07-20,Ontario,39553,2795,35014,51.2538,-85.3232,1744
2020-07-20,Quebec,57616,5702,50190,52.9399,-73.5491,1724
2020-07-20,Saskatchewan,962,15,802,52.9399,-106.4509,145
2020-07-20,Yukon,13,0,11,64.2823,-135.0,2
2020-07-21,Alberta,9728,172,8363,53.9333,-116.5765,1193
2020-07-21,Manitoba,366,7,318,53.7609,-98.8139,41
2020-07-21,New Brunswick,170,2,163,46.5653,-66.4619,5
2020-07-21,Nova Scotia,1067,63,1003,44.682,-63.7443,1
2020-07-21,Ontario,39718,2798,35096,51.2538,-85.3232,1824
2020-07-21,Quebec,57796,5704,50298,52.9399,-73.5491,1794
2020-07-21,Saskatchewan,970,15,813,52.9399,-106.4509,142
2020-07-21,Yukon,13,0,11,64.2823,-135.0,2
2020-07-22,Alberta,9728,172,8363,53.9333,-116.5765,1193
2020-07-22,Manitoba,374,7,318,53.7609,-98.8139,49
2020-07-22,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-22,Nova Scotia,1067,63,1003,44.682,-63.7443,1
2020-07-22,Ontario,39824,2799,35259,51.2538,-85.3232,1766
2020-07-22,Quebec,57938,5707,50373,52.9399,-73.5491,1858
2020-07-22,Saskatchewan,1030,15,825,52.9399,-106.4509,190
2020-07-22,Yukon,13,0,11,64.2823,-135.0,2
2020-07-23,Alberta,9975,176,8506,53.9333,-116.5765,1293
2020-07-23,Manitoba,375,7,319,53.7609,-98.8139,49
2020-07-23,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-23,Nova Scotia,1067,63,1003,44.682,-63.7443,1
2020-07-23,Ontario,39936,2799,35381,51.2538,-85.3232,1756
2020-07-23,Quebec,58080,5709,50505,52.9399,-73.5491,1866
2020-07-23,Saskatchewan,1072,16,838,52.9399,-106.4509,218
2020-07-23,Yukon,13,0,11,64.2823,-135.0,2
2020-07-24,Alberta,10086,178,8567,53.9333,-116.5765,1341
2020-07-24,Manitoba,384,7,319,53.7609,-98.8139,58
2020-07-24,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-24,Nova Scotia,1067,63,1003,44.682,-63.7443,1
2020-07-24,Ontario,40341,2800,35767,51.2538,-85.3232,1774
2020-07-24,Quebec,58243,5710,50615,52.9399,-73.5491,1918
2020-07-24,Saskatchewan,1099,16,848,52.9399,-106.4509,235
2020-07-24,Yukon,14,0,11,64.2823,-135.0,3
2020-07-25,Alberta,10086,178,8567,53.9333,-116.5765,1341
2020-07-25,Manitoba,388,7,319,53.7609,-98.8139,62
2020-07-25,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-25,Nova Scotia,1067,63,1003,44.682,-63.7443,1
2020-07-25,Ontario,40457,2802,35880,51.2538,-85.3232,1775
2020-07-25,Quebec,58414,5711,50713,52.9399,-73.5491,1990
2020-07-25,Saskatchewan,1136,16,862,52.9399,-106.4509,258
2020-07-25,Yukon,14,0,11,64.2823,-135.0,3
2020-07-26,Alberta,10086,178,8567,53.9333,-116.5765,1341
2020-07-26,Manitoba,394,7,319,53.7609,-98.8139,68
2020-07-26,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-26,Nova Scotia,1067,63,1004,44.682,-63.7443,0
2020-07-26,Ontario,40558,2806,35973,51.2538,-85.3232,1779
2020-07-26,Quebec,58583,5711,50812,52.9399,-73.5491,2060
2020-07-26,Saskatchewan,1178,16,873,52.9399,-106.4509,289
2020-07-26,Yukon,14,0,11,64.2823,-135.0,3
2020-07-27,Alberta,10390,186,8774,53.9333,-116.5765,1430
2020-07-27,Manitoba,400,7,319,53.7609,-98.8139,74
2020-07-27,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-27,Nova Scotia,1067,63,1004,44.682,-63.7443,0
2020-07-27,Ontario,40673,2807,36048,51.2538,-85.3232,1818
2020-07-27,Quebec,58728,5713,50886,52.9399,-73.5491,2129
2020-07-27,Saskatchewan,1209,16,886,52.9399,-106.4509,307
2020-07-27,Yukon,14,0,11,64.2823,-135.0,3
2020-07-28,Alberta,10470,187,8886,53.9333,-116.5765,1397
2020-07-28,Manitoba,405,8,319,53.7609,-98.8139,78
2020-07-28,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-28,Nova Scotia,1067,63,1004,44.682,-63.7443,0
2020-07-28,Ontario,40787,2812,36119,51.2538,-85.3232,1856
2020-07-28,Quebec,58897,5714,50886,52.9399,-73.5491,2297
2020-07-28,Saskatchewan,1218,17,907,52.9399,-106.4509,294
2020-07-28,Yukon,14,0,11,64.2823,-135.0,3
2020-07-29,Alberta,10603,190,8983,53.9333,-116.5765,1430
2020-07-29,Manitoba,407,8,325,53.7609,-98.8139,74
2020-07-29,New Brunswick,170,2,165,46.5653,-66.4619,3
2020-07-29,Nova Scotia,1067,64,1003,44.682,-63.7443,0
2020-07-29,Ontario,40873,2813,36268,51.2538,-85.3232,1792
2020-07-29,Quebec,59073,5714,50886,52.9399,-73.5491,2473
2020-07-29,Saskatchewan,1268,17,929,52.9399,-106.4509,322
2020-07-29,Yukon,14,0,11,64.2823,-135.0,3
2020-07-30,Alberta,10716,195,9113,53.9333,-116.5765,1408
2020-07-30,Manitoba,409,8,325,53.7609,-98.8139,76
2020-07-30,New Brunswick,170,2,166,46.5653,-66.4619,2
2020-07-30,Nova Scotia,1067,64,1003,44.682,-63.7443,0
2020-07-30,Ontario,40953,2816,36388,51.2538,-85.3232,1749
2020-07-30,Quebec,59131,5718,50886,52.9399,-73.5491,2527
2020-07-30,Saskatchewan,1306,18,984,52.9399,-106.4509,304
2020-07-30,Yukon,14,0,11,64.2823,-135.0,3
2020-07-31,Alberta,10843,196,9261,53.9333,-116.5765,1386
2020-07-31,Manitoba,415,8,337,53.7609,-98.8139,70
2020-07-31,New Brunswick,170,2,166,46.5653,-66.4619,2
2020-07-31,Nova Scotia,1069,64,1003,44.682,-63.7443,2
2020-07-31,Ontario,41178,2819,36753,51.2538,-85.3232,1606
2020-07-31,Quebec,59312,5719,50886,52.9399,-73.5491,2707
2020-07-31,Saskatchewan,1319,18,1008,52.9399,-106.4509,293
2020-07-31,Yukon,14,0,11,64.2823,-135.0,3
2020-08-01,Alberta,10843,196,9261,53.9333,-116.5765,1386
2020-08-01,Manitoba,417,8,337,53.7609,-98.8139,72
2020-08-01,New Brunswick,170,2,166,46.5653,-66.4619,2
2020-08-01,Nova Scotia,1069,64,1003,44.682,-63.7443,2
2020-08-01,Ontario,41257,2821,36873,51.2538,-85.3232,1563
2020-08-01,Quebec,59458,5721,50886,52.9399,-73.5491,2851
2020-08-01,Saskatchewan,1334,18,1054,52.9399,-106.4509,262
2020-08-01,Yukon,14,0,11,64.2823,-135.0,3
2020-08-02,Alberta,10843,196,9261,53.9333,-116.5765,1386
2020-08-02,Manitoba,435,8,337,53.7609,-98.8139,90
2020-08-02,New Brunswick,170,2,166,46.5653,-66.4619,2
2020-08-02,Nova Scotia,1071,64,1003,44.682,-63.7443,4
2020-08-02,Ontario,41333,2822,36986,51.2538,-85.3232,1525
2020-08-02,Quebec,59599,5723,50886,52.9399,-73.5491,2990
2020-08-02,Saskatchewan,1342,18,1070,52.9399,-106.4509,254
2020-08-02,Yukon,14,0,11,64.2823,-135.0,3
2020-08-03,Alberta,10843,196,9261,53.9333,-116.5765,1386
2020-08-03,Manitoba,442,8,337,53.7609,-98.8139,97
2020-08-03,New Brunswick,170,2,168,46.5653,-66.4619,0
2020-08-03,Nova Scotia,1071,64,1005,44.682,-63.7443,2
2020-08-03,Ontario,41391,2825,37046,51.2538,-85.3232,1520
2020-08-03,Quebec,59722,5723,50886,52.9399,-73.5491,3113
2020-08-03,Saskatchewan,1359,18,1089,52.9399,-106.4509,252
2020-08-03,Yukon,14,0,11,64.2823,-135.0,3
2020-08-04,Alberta,11146,201,9754,53.9333,-116.5765,1191
2020-08-04,Manitoba,443,8,341,53.7609,-98.8139,94
2020-08-04,New Brunswick,170,2,168,46.5653,-66.4619,0
2020-08-04,Nova Scotia,1071,64,1005,44.682,-63.7443,2
2020-08-04,Ontario,41495,2828,37209,51.2538,-85.3232,1458
2020-08-04,Quebec,59845,5723,50886,52.9399,-73.5491,3236
2020-08-04,Saskatchewan,1368,18,1097,52.9399,-106.4509,253
2020-08-04,Yukon,14,0,11,64.2823,-135.0,3
2020-08-05,Alberta,11240,203,9891,53.9333,-116.5765,1146
2020-08-05,Manitoba,444,8,342,53.7609,-98.8139,94
2020-08-05,New Brunswick,174,2,168,46.5653,-66.4619,4
2020-08-05,Nova Scotia,1071,64,1005,44.682,-63.7443,2
2020-08-05,Ontario,41560,2829,37336,51.2538,-85.3232,1395
2020-08-05,Quebec,60000,5726,50886,52.9399,-73.5491,3388
2020-08-05,Saskatchewan,1376,18,1133,52.9399,-106.4509,225
2020-08-05,Yukon,14,0,11,64.2823,-135.0,3
2020-08-06,Alberta,11296,205,9984,53.9333,-116.5765,1107
2020-08-06,Manitoba,474,8,348,53.7609,-98.8139,118
2020-08-06,New Brunswick,176,2,168,46.5653,-66.4619,6
2020-08-06,Nova Scotia,1071,64,1005,44.682,-63.7443,2
2020-08-06,Ontario,41635,2829,37478,51.2538,-85.3232,1328
2020-08-06,Quebec,60133,5729,50886,52.9399,-73.5491,3518
2020-08-06,Saskatchewan,1387,19,1164,52.9399,-106.4509,204
2020-08-06,Yukon,14,0,13,64.2823,-135.0,1
2020-08-07,Alberta,11430,208,10097,53.9333,-116.5765,1125
2020-08-07,Manitoba,491,8,351,53.7609,-98.8139,132
2020-08-07,New Brunswick,176,2,168,46.5653,-66.4619,6
2020-08-07,Nova Scotia,1071,64,1005,44.682,-63.7443,2
2020-08-07,Ontario,41815,2829,37717,51.2538,-85.3232,1269
2020-08-07,Quebec,60241,5730,50886,52.9399,-73.5491,3625
2020-08-07,Saskatchewan,1409,20,1221,52.9399,-106.4509,168
2020-08-07,Yukon,15,0,13,64.2823,-135.0,2
2020-08-08,Alberta,11430,208,10097,53.9333,-116.5765,1125
2020-08-08,Manitoba,507,8,351,53.7609,-98.8139,148
2020-08-08,New Brunswick,176,2,168,46.5653,-66.4619,6
2020-08-08,Nova Scotia,1071,64,1005,44.682,-63.7443,2
2020-08-08,Ontario,41894,2831,37820,51.2538,-85.3232,1243
2020-08-08,Quebec,60367,5732,50886,52.9399,-73.5491,3749
2020-08-08,Saskatchewan,1433,20,1245,52.9399,-106.4509,168
2020-08-08,Yukon,15,0,13,64.2823,-135.0,2
2020-08-09,Alberta,11430,208,10097,53.9333,-116.5765,1125
2020-08-09,Manitoba,542,8,352,53.7609,-98.8139,182
2020-08-09,New Brunswick,176,2,168,46.5653,-66.4619,6
2020-08-09,Nova Scotia,1071,64,1006,44.682,-63.7443,1
2020-08-09,Ontario,41962,2832,37971,51.2538,-85.3232,1159
2020-08-09,Quebec,60471,5734,50886,52.9399,-73.5491,3851
2020-08-09,Saskatchewan,1445,20,1257,52.9399,-106.4509,168
2020-08-09,Yukon,15,0,13,64.2823,-135.0,2
2020-08-10,Alberta,11687,213,10384,53.9333,-116.5765,1090
2020-08-10,Manitoba,558,8,354,53.7609,-98.8139,196
2020-08-10,New Brunswick,176,2,168,46.5653,-66.4619,6
2020-08-10,Nova Scotia,1071,64,1007,44.682,-63.7443,0
2020-08-10,Ontario,42082,2832,38076,51.2538,-85.3232,1174
2020-08-10,Quebec,60627,5736,53041,52.9399,-73.5491,1850
2020-08-10,Saskatchewan,1450,20,1265,52.9399,-106.4509,165
2020-08-10,Yukon,15,0,13,64.2823,-135.0,2
2020-08-11,Alberta,11772,216,10552,53.9333,-116.5765,1004
2020-08-11,Manitoba,562,8,360,53.7609,-98.8139,194
2020-08-11,New Brunswick,177,2,168,46.5653,-66.4619,7
2020-08-11,Nova Scotia,1071,64,1007,44.681999999999995,-63.7443,0
2020-08-11,Ontario,42162,2832,38175,51.2538,-85.3232,1155
2020-08-11,Quebec,60718,5739,53135,52.9399,-73.5491,1844
2020-08-11,Saskatchewan,1479,20,1294,52.9399,-106.4509,165
2020-08-11,Yukon,15,0,13,64.2823,-135.0,2
2020-08-12,Alberta,11893,217,10632,53.9333,-116.5765,1044
2020-08-12,Manitoba,578,8,368,53.7609,-98.8139,202
2020-08-12,New Brunswick,178,2,168,46.5653,-66.4619,8
2020-08-12,Nova Scotia,1071,64,1007,44.681999999999995,-63.7443,0
2020-08-12,Ontario,42233,2833,38296,51.2538,-85.3232,1104
2020-08-12,Quebec,60813,5742,53270,52.9399,-73.5491,1801
2020-08-12,Saskatchewan,1484,20,1314,52.9399,-106.4509,150
2020-08-12,Yukon,15,0,13,64.2823,-135.0,2
2020-08-13,Alberta,11969,220,10713,53.9333,-116.5765,1036
2020-08-13,Manitoba,603,8,377,53.7609,-98.8139,218
2020-08-13,New Brunswick,180,2,169,46.5653,-66.4619,9
2020-08-13,Nova Scotia,1071,64,1007,44.681999999999995,-63.7443,0
2020-08-13,Ontario,42313,2834,38396,51.2538,-85.3232,1083
2020-08-13,Quebec,60917,5743,53441,52.9399,-73.5491,1733
2020-08-13,Saskatchewan,1511,20,1325,52.9399,-106.4509,166
2020-08-13,Yukon,15,0,15,64.2823,-135.0,0
2020-08-14,Alberta,12053,221,10796,53.9333,-116.5765,1036
2020-08-14,Manitoba,643,8,389,53.7609,-98.8139,246
2020-08-14,New Brunswick,180,2,169,46.5653,-66.4619,9
2020-08-14,Nova Scotia,1072,64,1007,44.681999999999995,-63.7443,1
2020-08-14,Ontario,42412,2835,38486,51.2538,-85.3232,1091
2020-08-14,Quebec,61004,5745,53598,52.9399,-73.5491,1661
2020-08-14,Saskatchewan,1541,20,1347,52.9399,-106.4509,174
2020-08-14,Yukon,15,0,15,64.2823,-135.0,0
2020-08-15,Alberta,12053,221,10796,53.9333,-116.5765,1036
2020-08-15,Manitoba,663,9,443,53.7609,-98.8139,211
2020-08-15,New Brunswick,184,2,169,46.5653,-66.4619,13
2020-08-15,Nova Scotia,1074,64,1007,44.681999999999995,-63.7443,3
2020-08-15,Ontario,42501,2836,38588,51.2538,-85.3232,1077
2020-08-15,Quebec,61084,5748,53709,52.9399,-73.5491,1627
2020-08-15,Saskatchewan,1566,21,1356,52.9399,-106.4509,189
2020-08-15,Yukon,15,0,15,64.2823,-135.0,0
2020-08-16,Alberta,12053,221,10796,53.9333,-116.5765,1036
2020-08-16,Manitoba,697,9,483,53.7609,-98.8139,205
2020-08-16,New Brunswick,186,2,169,46.5653,-66.4619,15
2020-08-16,Nova Scotia,1074,64,1007,44.681999999999995,-63.7443,3
2020-08-16,Ontario,42563,2836,38670,51.2538,-85.3232,1057
2020-08-16,Quebec,61151,5752,53847,52.9399,-73.5491,1552
2020-08-16,Saskatchewan,1580,22,1365,52.9399,-106.4509,193
2020-08-16,Yukon,15,0,15,64.2823,-135.0,0
2020-08-17,Alberta,12053,221,10796,53.9333,-116.5765,1036
2020-08-17,Manitoba,731,9,490,53.7609,-98.8139,232
2020-08-17,New Brunswick,186,2,169,46.5653,-66.4619,15
2020-08-17,Nova Scotia,1075,64,1007,44.681999999999995,-63.7443,4
2020-08-17,Ontario,42686,2836,38789,51.2538,-85.3232,1061
2020-08-17,Quebec,61206,5754,53930,52.9399,-73.5491,1522
2020-08-17,Saskatchewan,1581,22,1387,52.9399,-106.4509,172
2020-08-17,Yukon,15,0,15,64.2823,-135.0,0
2020-08-18,Alberta,12419,225,11025,53.9333,-116.5765,1169
2020-08-18,Manitoba,748,11,502,53.7609,-98.8139,235
2020-08-18,New Brunswick,186,2,171,46.5653,-66.4619,13
2020-08-18,Nova Scotia,1075,64,1007,44.681999999999995,-63.7443,4
2020-08-18,Ontario,42800,2837,38861,51.2538,-85.3232,1102
2020-08-18,Quebec,61252,5755,54083,52.9399,-73.5491,1414
2020-08-18,Saskatchewan,1582,22,1403,52.9399,-106.4509,157
2020-08-18,Yukon,15,0,15,64.2823,-135.0,0
2020-08-19,Alberta,12501,227,11167,53.9333,-116.5765,1107
2020-08-19,Manitoba,763,12,528,53.7609,-98.8139,223
2020-08-19,New Brunswick,186,2,172,46.5653,-66.4619,12
2020-08-19,Nova Scotia,1076,64,1007,44.681999999999995,-63.7443,5
2020-08-19,Ontario,42890,2837,38952,51.2538,-85.3232,1101
2020-08-19,Quebec,61316,5758,54238,52.9399,-73.5491,1320
2020-08-19,Saskatchewan,1586,22,1410,52.9399,-106.4509,154
2020-08-19,Yukon,15,0,15,64.2823,-135.0,0
2020-08-20,Alberta,12501,227,11167,53.9333,-116.5765,1107
2020-08-20,Manitoba,796,12,537,53.7609,-98.8139,247
2020-08-20,New Brunswick,186,2,178,46.5653,-66.4619,6
2020-08-20,Nova Scotia,1077,64,1007,44.681999999999995,-63.7443,6
2020-08-20,Ontario,42983,2838,39035,51.2538,-85.3232,1110
2020-08-20,Quebec,61402,5760,54383,52.9399,-73.5491,1259
2020-08-20,Saskatchewan,1590,22,1419,52.9399,-106.4509,149
2020-08-20,Yukon,15,0,15,64.2823,-135.0,0
2020-08-21,Alberta,12748,230,11374,53.9333,-116.5765,1144
2020-08-21,Manitoba,830,12,553,53.7609,-98.8139,265
2020-08-21,New Brunswick,188,2,178,46.5653,-66.4619,8
